Data;Godz.;Dobowa prognoza zapotrzebowania KSE;Rzeczywiste zapotrzebowanie KSE
20200411;10;15450;16438,813
20200411;11;15700;17025,150
20200411;12;15700;17169,950
20200411;13;15600;16972,000
20200411;14;15400;16694,425
20200411;15;15000;16141,150
20200411;16;14600;15648,125
20200411;17;14450;15483,438
20200411;18;14500;15361,375
20200411;19;14800;15556,150
20200411;20;16000;16182,900
20200411;21;16200;17040,675
20200411;22;15650;16200,850
20200411;23;14500;15188,125
20200411;24;13300;13890,925
20200412;1;12250;12859,688
20200412;2;11450;12061,700
20200412;3;10950;11747,125
20200412;4;10750;11481,363
20200412;5;10850;11458,400
20200412;6;10600;11229,175
20200412;7;10750;11169,425
20200412;8;11750;11901,888
20200412;9;12500;12823,400
20200412;10;12500;13328,200
20200412;11;12400;13274,325
20200412;12;12300;12912,688
20200412;13;12200;12820,938
20200412;14;12200;12773,200
20200412;15;11900;12479,463
20200412;16;11650;12269,275
20200412;17;11600;12230,363
20200412;18;11800;12275,163
20200412;19;12400;12673,550
20200412;20;13700;13392,950
20200412;21;14100;14580,700
20200412;22;13900;14098,175
20200412;23;13200;13365,975
20200412;24;12200;12558,088
20200413;1;11900;11851,738
20200413;2;11400;11347,113
20200413;3;11150;10994,525
20200413;4;11000;10833,263
20200413;5;11050;10903,388
20200413;6;10600;10810,888
20200413;7;11100;10768,725
20200413;8;11900;11312,425
20200413;9;12700;12066,850
20200413;10;13300;12761,938
20200413;11;13450;13417,488
20200413;12;13500;13533,350
20200413;13;13400;13867,963
20200413;14;13300;13877,375
20200413;15;12900;13573,125
20200413;16;12600;13383,475
20200413;17;12500;13207,875
20200413;18;12800;13331,363
20200413;19;13500;13620,900
20200413;20;14500;14408,738
20200413;21;15300;15263,425
20200413;22;15000;14742,588
20200413;23;14200;14067,400
20200413;24;13100;13209,313
20200414;1;11550;12478,838
20200414;2;11050;12076,688
20200414;3;10850;11929,613
20200414;4;10950;11878,025
20200414;5;11350;12161,288
20200414;6;12350;12652,375
20200414;7;14800;14730,400
20200414;8;16350;16755,825
20200414;9;17300;17910,125
20200414;10;17950;18779,550
20200414;11;18250;19328,500
20200414;12;18300;19295,050
20200414;13;18350;19189,088
20200414;14;18350;18881,350
20200414;15;17800;18412,150
20200414;16;17500;18218,488
20200414;17;17200;18057,038
20200414;18;17150;17882,163
20200414;19;17450;18003,650
20200414;20;19150;18577,250
20200414;21;19350;19478,775
20200414;22;18100;18448,825
20200414;23;16950;17302,700
20200414;24;15800;16331,475
20200415;1;14600;15339,825
20200415;2;13900;14627,125
20200415;3;13600;14409,050
20200415;4;13600;14460,575
20200415;5;13700;14659,000
20200415;6;14000;14898,713
20200415;7;16100;16387,600
20200415;8;17300;18337,350
20200415;9;18200;19369,613
20200415;10;18400;20009,538
20200415;11;18650;20118,500
20200415;12;18700;20381,163
20200415;13;18600;20092,488
20200415;14;18600;19825,313
20200415;15;18100;19462,525
20200415;16;17700;19440,988
20200415;17;17400;18911,238
20200415;18;17300;18631,488
20200415;19;17800;18754,563
20200415;20;19350;19160,863
20200415;21;19650;20074,800
20200415;22;18300;19100,488
20200415;23;16850;17878,875
20200415;24;15500;16741,613
20200416;1;14750;15765,375
20200416;2;14200;15089,738
20200416;3;13900;14890,713
20200416;4;13900;14755,925
20200416;5;14200;14901,038
20200416;6;14500;14885,713
20200416;7;16800;16528,388
20200416;8;18100;18405,275
20200416;9;18800;19362,150
20200416;10;19150;19670,338
20200416;11;19350;19679,550
20200416;12;19300;19903,575
20200416;13;19150;19700,425
20200416;14;18900;19443,300
20200416;15;18450;18846,113
20200416;16;18150;18643,113
20200416;17;17800;18312,838
20200416;18;17700;18312,813
20200416;19;18100;18431,913
20200416;20;19600;18999,738
20200416;21;19750;19935,200
20200416;22;18300;18940,338
20200416;23;17100;17724,163
20200416;24;15900;16562,725
20200417;1;14750;15571,375
20200417;2;14200;14929,663
20200417;3;13900;14665,075
20200417;4;13900;14712,675
20200417;5;14200;14774,200
20200417;6;14600;14815,175
20200417;7;16900;16224,175
20200417;8;18500;18014,263
20200417;9;19150;19013,663
20200417;10;19350;19326,263
20200417;11;19500;19386,925
20200417;12;19550;19593,938
20200417;13;19350;19375,450
20200417;14;19150;19193,575
20200417;15;18800;18712,038
20200417;16;18550;18516,163
20200417;17;18250;18248,938
20200417;18;18050;18115,363
20200417;19;18150;18047,538
20200417;20;19300;18743,375
20200417;21;19500;19658,725
20200417;22;18400;18701,075
20200417;23;17200;17502,800
20200417;24;15900;16372,588
20200418;1;14800;15350,338
20200418;2;14100;14871,225
20200418;3;13750;14510,088
20200418;4;13550;14363,650
20200418;5;13650;14399,275
20200418;6;13200;13857,013
20200418;7;14500;14311,913
20200418;8;15700;15282,913
20200418;9;16900;16261,575
20200418;10;17900;16998,338
20200418;11;18100;17301,325
20200418;12;18050;17486,338
20200418;13;17850;17161,763
20200418;14;17750;16918,463
20200418;15;16950;16490,438
20200418;16;16500;16102,238
20200418;17;16300;15853,500
20200418;18;16200;15931,850
20200418;19;16400;16226,475
20200418;20;17900;16757,225
20200418;21;18600;17736,238
20200418;22;17500;17054,275
20200418;23;16350;16174,275
20200418;24;15150;15048,100
20200419;1;14200;14090,363
20200419;2;13500;13394,725
20200419;3;13200;13024,150
20200419;4;13100;12762,488
20200419;5;13200;12932,838
20200419;6;12700;12533,463
20200419;7;13200;12642,338
20200419;8;14000;13272,688
20200419;9;15100;13972,525
20200419;10;15600;14763,525
20200419;11;16000;15385,738
20200419;12;16050;15738,525
20200419;13;15950;15874,625
20200419;14;15600;15791,988
20200419;15;15250;15388,975
20200419;16;14850;14907,300
20200419;17;14750;14639,500
20200419;18;14950;14641,350
20200419;19;15550;15008,925
20200419;20;16850;15609,463
20200419;21;17450;16589,263
20200419;22;16750;16263,550
20200419;23;15850;15508,838
20200419;24;14750;14580,450
20200420;1;13800;13898,125
20200420;2;13400;13408,838
20200420;3;13300;13221,625
20200420;4;13300;13210,350
20200420;5;13600;13502,038
20200420;6;14500;13881,300
20200420;7;17500;16003,563
20200420;8;19100;18121,500
20200420;9;19700;19298,650
20200420;10;19700;19714,100
20200420;11;19800;19819,913
20200420;12;19900;20002,988
20200420;13;19800;20045,650
20200420;14;19600;19787,975
20200420;15;19000;19256,850
20200420;16;18600;18887,425
20200420;17;18200;18499,000
20200420;18;18100;18351,500
20200420;19;18400;18306,688
20200420;20;19700;18794,975
20200420;21;20400;19829,150
20200420;22;19300;18940,500
20200420;23;17900;17704,650
20200420;24;16600;16494,350
20200421;1;15800;15625,625
20200421;2;15300;15093,425
20200421;3;15000;14751,738
20200421;4;15000;14631,913
20200421;5;15300;14852,950
20200421;6;15600;14792,800
20200421;7;17900;16702,913
20200421;8;19300;18643,700
20200421;9;20000;19663,713
20200421;10;20100;20007,400
20200421;11;20300;19931,075
20200421;12;20300;20126,925
20200421;13;20100;19946,600
20200421;14;20000;19676,363
20200421;15;19400;19170,813
20200421;16;19200;18851,188
20200421;17;18700;18496,325
20200421;18;18600;18280,275
20200421;19;18800;18360,175
20200421;20;19800;18982,138
20200421;21;20400;20036,225
20200421;22;19300;19169,475
20200421;23;18300;17779,675
20200421;24;17000;16494,900
20200422;1;15150;15533,588
20200422;2;14450;14895,688
20200422;3;14150;14677,613
20200422;4;14150;14699,813
20200422;5;14450;14764,663
20200422;6;14650;14801,550
20200422;7;17100;16670,988
20200422;8;18550;18656,500
20200422;9;19200;19761,200
20200422;10;19350;19930,688
20200422;11;19600;19917,463
20200422;12;19650;20236,850
20200422;13;19550;20231,550
20200422;14;19450;19871,438
20200422;15;18950;19284,250
20200422;16;18500;18896,688
20200422;17;18150;18536,938
20200422;18;18000;18274,450
20200422;19;18100;18392,575
20200422;20;19100;18929,725
20200422;21;19650;19951,225
20200422;22;18600;19126,625
20200422;23;17350;17742,325
20200422;24;16100;16474,188
20200423;1;15200;15403,875
20200423;2;14600;14924,513
20200423;3;14300;14637,588
20200423;4;14300;14622,738
20200423;5;14500;14765,938
20200423;6;15050;14709,850
20200423;7;17950;16663,963
20200423;8;19350;18636,463
20200423;9;20050;19703,463
20200423;10;20050;19976,513
20200423;11;20100;19928,725
20200423;12;20100;20106,288
20200423;13;19950;19934,738
20200423;14;19850;19618,625
20200423;15;19200;19080,100
20200423;16;18900;18773,250
20200423;17;18600;18321,700
20200423;18;18400;18137,250
20200423;19;18500;18236,850
20200423;20;19450;18886,563
20200423;21;20050;19988,900
20200423;22;18950;19030,525
20200423;23;17650;17590,450
20200423;24;16400;16488,725
20200424;1;14950;15409,750
20200424;2;14400;14783,075
20200424;3;14100;14564,450
20200424;4;14100;14512,588
20200424;5;14450;14605,275
20200424;6;14750;14622,750
20200424;7;17200;16391,838
20200424;8;18600;18144,213
20200424;9;19200;19103,513
20200424;10;19250;19485,113
20200424;11;19450;19451,313
20200424;12;19500;19560,000
20200424;13;19350;19455,500
20200424;14;19250;19290,763
20200424;15;18650;18906,638
20200424;16;18400;18646,688
20200424;17;18000;18348,300
20200424;18;17900;18167,463
20200424;19;18000;18202,850
20200424;20;19000;18715,338
20200424;21;19500;19502,213
20200424;22;18500;18645,063
20200424;23;17300;17348,150
20200424;24;16000;16165,688
20200425;1;15300;15314,963
20200425;2;14600;14609,250
20200425;3;14300;14165,825
20200425;4;14300;13936,325
20200425;5;14200;13998,413
20200425;6;13800;13554,425
20200425;7;15100;13984,075
20200425;8;16100;15023,725
20200425;9;17100;16055,600
20200425;10;17500;16772,975
20200425;11;17700;17147,788
20200425;12;17700;17440,563
20200425;13;17400;17378,450
20200425;14;17300;17313,825
20200425;15;16800;17098,175
20200425;16;16600;16763,263
20200425;17;16300;16471,125
20200425;18;16300;16369,275
20200425;19;16600;16431,338
20200425;20;17700;16711,538
20200425;21;18200;17367,488
20200425;22;17600;16905,088
20200425;23;16500;15978,463
20200425;24;15200;14977,863
20200426;1;14280;14029,613
20200426;2;13658;13238,525
20200426;3;13184;12886,150
20200426;4;13008;12789,725
20200426;5;13133;12783,088
20200426;6;12886;12348,138
20200426;7;13061;12603,025
20200426;8;13706;13343,175
20200426;9;14394;14271,138
20200426;10;15231;15004,463
20200426;11;15902;15587,613
20200426;12;16253;16004,363
20200426;13;16351;16208,588
20200426;14;16453;16085,563
20200426;15;16109;15694,025
20200426;16;15740;15224,338
20200426;17;15474;14921,588
20200426;18;15487;14941,875
20200426;19;15775;15153,713
20200426;20;16334;15644,650
20200426;21;17135;16588,813
20200426;22;16835;16505,313
20200426;23;16007;15670,425
20200426;24;14954;14760,263
20200427;1;13500;13918,725
20200427;2;13200;13489,113
20200427;3;12900;13153,038
20200427;4;13000;13266,088
20200427;5;13300;13484,413
20200427;6;14500;13565,375
20200427;7;17500;15811,625
20200427;8;18900;17968,100
20200427;9;19600;19197,413
20200427;10;20000;19496,613
20200427;11;20200;19592,188
20200427;12;20200;19794,050
20200427;13;20200;19691,025
20200427;14;20000;19490,938
20200427;15;19500;19052,050
20200427;16;19100;18851,250
20200427;17;18700;18448,488
20200427;18;18400;18199,163
20200427;19;18600;18188,588
20200427;20;19500;18840,775
20200427;21;20200;19912,313
20200427;22;19400;19183,588
20200427;23;17900;17642,838
20200427;24;16600;16299,863
20200428;1;15100;15337,600
20200428;2;14700;14886,350
20200428;3;14300;14629,738
20200428;4;14500;14584,875
20200428;5;14600;14614,388
20200428;6;15100;14509,000
20200428;7;18100;16439,838
20200428;8;19500;18591,738
20200428;9;20100;19635,275
20200428;10;20200;19849,025
20200428;11;20200;19790,775
20200428;12;20300;19958,338
20200428;13;20100;20006,525
20200428;14;19900;19733,300
20200428;15;19600;19261,438
20200428;16;19400;18978,713
20200428;17;19000;18705,538
20200428;18;18800;18404,125
20200428;19;19000;18436,288
20200428;20;19700;19063,713
20200428;21;20200;20008,175
20200428;22;19200;19156,488
20200428;23;18000;17666,013
20200428;24;16500;16397,000
20200429;1;15300;15253,463
20200429;2;14800;14687,813
20200429;3;14500;14230,638
20200429;4;14500;14280,563
20200429;5;14500;14350,850
20200429;6;14900;14219,200
20200429;7;17700;16199,463
20200429;8;19100;18230,100
20200429;9;19700;19338,600
20200429;10;19900;19777,788
20200429;11;20200;19811,675
20200429;12;20200;20086,438
20200429;13;20100;20226,713
20200429;14;19900;20122,563
20200429;15;19200;19495,775
20200429;16;19300;19255,063
20200429;17;18800;18936,175
20200429;18;18600;18612,538
20200429;19;18800;18578,738
20200429;20;19500;18937,725
20200429;21;20100;19596,388
20200429;22;19100;18812,125
20200429;23;17800;17486,538
20200429;24;16400;16225,038
20200430;1;15338;15232,025
20200430;2;14718;14698,400
20200430;3;14346;14373,213
20200430;4;14347;14325,563
20200430;5;14422;14380,388
20200430;6;14373;14333,738
20200430;7;16244;16059,775
20200430;8;18260;17875,700
20200430;9;19397;18786,788
20200430;10;19860;19187,513
20200430;11;19952;19223,350
20200430;12;20198;19457,475
20200430;13;20244;19262,000
20200430;14;20043;19010,638
20200430;15;19449;18543,688
20200430;16;19008;18254,525
20200430;17;18646;17830,488
20200430;18;18484;17476,613
20200430;19;18513;17376,200
20200430;20;19082;17678,138
20200430;21;19917;18356,750
20200430;22;19049;17841,863
20200430;23;17710;16629,550
20200430;24;16556;15465,163
20200501;1;14800;14442,200
20200501;2;14000;13799,513
20200501;3;13500;13239,888
20200501;4;13400;13122,038
20200501;5;13300;12928,588
20200501;6;12500;12201,175
20200501;7;12900;12289,313
20200501;8;13900;13079,625
20200501;9;14900;14023,925
20200501;10;15500;14866,125
20200501;11;16000;15402,375
20200501;12;16200;15737,475
20200501;13;16100;15756,063
20200501;14;16100;15888,625
20200501;15;15700;15499,950
20200501;16;15200;15023,325
20200501;17;14900;14709,950
20200501;18;14900;14578,250
20200501;19;15200;14684,925
20200501;20;15900;15054,550
20200501;21;16550;15731,575
20200501;22;16300;15638,075
20200501;23;15300;14920,213
20200501;24;14200;13877,475
